shipment_id,product_id,supplier_id,origin_location_id,destination_location_id,shipment_date,quantity,shipping_cost,planned_delivery_date,actual_delivery_date,is_on_time
4244,14,3,7,6,2024-05-19,21,134.96,2024-05-23,2024-05-23,True
4245,25,2,1,6,2024-05-19,77,102.96,2024-05-27,2024-05-27,True
4246,28,5,7,5,2024-05-19,120,54.09,2024-05-23,2024-05-23,True
4247,32,1,9,10,2024-05-19,94,440.92,2024-05-28,2024-05-28,True
4248,36,2,5,9,2024-05-19,121,102.63,2024-05-24,2024-05-24,True
4249,8,5,7,1,2024-05-20,60,162.9,2024-05-29,2024-05-29,True
4250,21,5,10,6,2024-05-20,150,416.72,2024-05-27,2024-05-27,True
4251,27,4,10,6,2024-05-20,16,436.34,2024-05-29,2024-05-29,True
4252,36,2,3,8,2024-05-20,162,150.0,2024-05-30,2024-05-30,True
4253,43,3,4,1,2024-05-20,25,78.58,2024-05-30,2024-05-30,True
4254,2,5,9,5,2024-05-21,140,439.09,2024-05-28,2024-05-28,True
4255,37,3,7,2,2024-05-21,139,181.66,2024-05-24,2024-05-24,True
4256,43,5,1,8,2024-05-21,151,215.93,2024-05-24,2024-05-24,True
4257,2,3,5,10,2024-05-22,67,335.4,2024-05-31,2024-06-03,False
4258,8,5,6,9,2024-05-22,97,76.37,2024-05-27,2024-05-27,True
4259,11,5,5,10,2024-05-22,139,61.71,2024-05-29,2024-06-01,False
4260,12,3,3,9,2024-05-22,118,150.36,2024-05-25,2024-05-25,True
4261,16,1,4,5,2024-05-22,40,196.2,2024-05-30,2024-05-30,True
4262,32,4,5,4,2024-05-22,149,417.17,2024-05-26,2024-05-26,True
4263,5,5,6,2,2024-05-23,100,392.63,2024-05-29,2024-05-29,True
4264,18,3,5,2,2024-05-23,96,444.77,2024-05-26,2024-05-26,True
4265,20,1,4,3,2024-05-23,162,495.83,2024-06-01,2024-06-01,True
4266,31,4,3,10,2024-05-23,177,108.47,2024-05-29,2024-05-29,True
4267,35,5,6,10,2024-05-23,120,425.45,2024-05-28,2024-05-28,True
4268,38,3,10,6,2024-05-23,168,192.67,2024-05-28,2024-05-28,True
4269,41,3,3,2,2024-05-23,187,164.81,2024-05-26,2024-05-26,True
4270,45,5,1,4,2024-05-23,82,385.1,2024-05-28,2024-05-28,True
4271,46,3,2,5,2024-05-23,74,417.45,2024-05-30,2024-05-30,True
4272,50,5,10,2,2024-05-23,169,317.2,2024-05-27,2024-05-27,True
4273,6,5,8,3,2024-05-24,121,250.96,2024-05-30,2024-05-30,True
4274,17,1,8,9,2024-05-24,21,425.46,2024-05-27,2024-05-27,True
4275,45,2,1,9,2024-05-24,54,442.36,2024-05-28,2024-05-28,True
4276,50,2,3,7,2024-05-24,142,246.04,2024-05-28,2024-05-28,True
4277,6,5,4,8,2024-05-25,100,305.49,2024-05-30,2024-05-30,True
4278,20,3,6,2,2024-05-25,97,343.24,2024-06-02,2024-06-02,True
4279,27,1,2,8,2024-05-25,162,182.76,2024-06-01,2024-06-01,True
4280,35,5,3,9,2024-05-25,164,186.93,2024-06-04,2024-06-04,True
4281,5,4,4,9,2024-05-26,170,402.43,2024-06-02,2024-06-02,True
4282,14,1,1,5,2024-05-26,164,98.1,2024-06-05,2024-06-05,True
4283,16,4,2,4,2024-05-26,162,421.29,2024-05-30,2024-05-30,True
4284,32,5,7,9,2024-05-26,134,458.34,2024-05-29,2024-05-29,True
4285,36,5,7,4,2024-05-26,123,74.46,2024-06-01,2024-06-01,True
4286,9,2,1,2,2024-05-27,165,172.22,2024-06-05,2024-06-05,True
4287,11,1,3,5,2024-05-27,114,245.53,2024-06-05,2024-06-05,True
4288,27,2,4,5,2024-05-27,134,276.72,2024-06-05,2024-06-05,True
4289,32,1,9,4,2024-05-27,33,245.12,2024-06-05,2024-06-05,True
4290,42,1,9,2,2024-05-27,191,242.62,2024-05-31,2024-05-31,True
4291,5,2,7,5,2024-05-28,89,324.71,2024-05-31,2024-05-31,True
4292,8,5,10,3,2024-05-28,181,340.46,2024-06-07,2024-06-07,True
4293,22,5,8,7,2024-05-28,154,499.7,2024-06-03,2024-06-03,True
4294,27,2,5,1,2024-05-28,161,317.59,2024-06-02,2024-06-02,True
4295,31,4,4,2,2024-05-28,161,364.37,2024-06-05,2024-06-05,True
4296,32,2,6,10,2024-05-28,188,499.68,2024-06-05,2024-06-05,True
4297,34,5,1,7,2024-05-28,180,368.99,2024-06-03,2024-06-03,True
4298,12,5,2,4,2024-05-29,66,479.72,2024-06-05,2024-06-05,True
4299,33,4,10,3,2024-05-29,184,247.72,2024-06-07,2024-06-07,True
4300,34,4,5,8,2024-05-29,123,341.86,2024-06-04,2024-06-04,True
4301,38,3,9,7,2024-05-29,55,58.56,2024-06-03,2024-06-03,True
4302,39,3,5,8,2024-05-29,50,64.73,2024-06-05,2024-06-05,True
4303,4,1,3,2,2024-05-30,17,302.87,2024-06-09,2024-06-09,True
4304,5,1,9,5,2024-05-30,143,499.3,2024-06-05,2024-06-05,True
4305,10,5,7,6,2024-05-30,75,236.45,2024-06-04,2024-06-04,True
4306,21,5,10,7,2024-05-30,40,325.57,2024-06-05,2024-06-05,True
4307,24,2,8,7,2024-05-30,108,303.69,2024-06-09,2024-06-09,True
4308,33,2,10,8,2024-05-30,50,319.36,2024-06-07,2024-06-07,True
4309,8,5,6,7,2024-05-31,22,173.75,2024-06-09,2024-06-09,True
4310,43,1,10,1,2024-05-31,94,362.24,2024-06-09,2024-06-09,True
4311,3,1,1,9,2024-06-01,128,125.96,2024-06-04,2024-06-09,False
4312,9,1,10,8,2024-06-01,73,306.77,2024-06-10,2024-06-10,True
4313,22,2,4,10,2024-06-01,49,287.8,2024-06-10,2024-06-10,True
4314,45,4,4,9,2024-06-01,65,184.51,2024-06-10,2024-06-15,False
4315,10,1,6,3,2024-06-02,96,365.18,2024-06-10,2024-06-10,True
4316,16,5,5,2,2024-06-02,74,401.81,2024-06-06,2024-06-06,True
4317,25,3,6,10,2024-06-02,133,344.52,2024-06-05,2024-06-05,True
4318,20,4,10,8,2024-06-03,137,108.19,2024-06-08,2024-06-08,True
4319,28,5,6,7,2024-06-03,105,369.72,2024-06-09,2024-06-09,True
4320,33,1,10,6,2024-06-03,49,380.14,2024-06-07,2024-06-07,True
4321,49,1,3,4,2024-06-03,147,219.26,2024-06-11,2024-06-11,True
4322,50,5,10,9,2024-06-03,159,184.98,2024-06-08,2024-06-08,True
4323,14,4,1,3,2024-06-04,154,319.06,2024-06-12,2024-06-12,True
4324,26,2,1,2,2024-06-04,171,484.57,2024-06-08,2024-06-08,True
4325,30,2,7,6,2024-06-04,52,350.22,2024-06-09,2024-06-09,True
4326,23,3,9,3,2024-06-05,47,433.75,2024-06-12,2024-06-12,True
4327,32,5,3,6,2024-06-05,85,344.77,2024-06-12,2024-06-12,True
4328,35,4,7,5,2024-06-05,67,368.15,2024-06-13,2024-06-13,True
4329,36,5,3,6,2024-06-05,52,103.78,2024-06-08,2024-06-08,True
4330,41,1,7,5,2024-06-05,32,189.36,2024-06-12,2024-06-12,True
4331,48,3,8,3,2024-06-05,151,494.04,2024-06-08,2024-06-08,True
4332,12,1,5,1,2024-06-06,19,197.6,2024-06-16,2024-06-16,True
4333,17,3,7,10,2024-06-06,175,76.12,2024-06-14,2024-06-14,True
4334,27,5,9,4,2024-06-06,169,499.85,2024-06-10,2024-06-10,True
4335,28,5,8,7,2024-06-06,63,222.02,2024-06-13,2024-06-13,True
4336,36,3,9,2,2024-06-06,74,231.2,2024-06-09,2024-06-09,True
4337,43,4,8,6,2024-06-06,58,202.01,2024-06-09,2024-06-09,True
4338,46,3,7,10,2024-06-06,91,187.62,2024-06-10,2024-06-10,True
4339,11,4,9,6,2024-06-07,166,341.62,2024-06-17,2024-06-17,True
4340,35,4,9,8,2024-06-07,23,428.07,2024-06-14,2024-06-14,True
4341,49,5,8,3,2024-06-07,23,186.05,2024-06-10,2024-06-10,True
4342,13,3,1,2,2024-06-08,162,208.07,2024-06-14,2024-06-14,True
4343,35,3,9,6,2024-06-08,189,451.48,2024-06-15,2024-06-15,True
4344,45,3,9,2,2024-06-08,28,499.15,2024-06-11,2024-06-11,True
4345,50,5,9,7,2024-06-08,176,191.88,2024-06-14,2024-06-14,True
4346,11,5,10,5,2024-06-09,84,160.98,2024-06-13,2024-06-13,True
4347,31,4,1,10,2024-06-09,169,245.25,2024-06-15,2024-06-15,True
4348,47,4,7,6,2024-06-09,154,453.16,2024-06-19,2024-06-19,True
4349,16,1,2,6,2024-06-10,155,257.32,2024-06-20,2024-06-20,True
4350,18,5,2,4,2024-06-10,53,499.75,2024-06-13,2024-06-13,True
4351,32,1,3,10,2024-06-10,143,85.51,2024-06-16,2024-06-16,True
4352,39,5,1,9,2024-06-10,134,359.44,2024-06-14,2024-06-14,True
4353,45,5,6,3,2024-06-10,73,57.21,2024-06-14,2024-06-14,True
4354,48,3,7,1,2024-06-10,191,395.45,2024-06-13,2024-06-13,True
4355,3,2,10,6,2024-06-11,188,468.32,2024-06-19,2024-06-19,True
4356,14,5,8,2,2024-06-11,122,400.02,2024-06-19,2024-06-23,False
4357,17,3,8,1,2024-06-11,117,386.31,2024-06-20,2024-06-20,True
4358,22,1,3,9,2024-06-11,121,349.65,2024-06-14,2024-06-14,True
4359,5,3,6,4,2024-06-12,13,339.84,2024-06-20,2024-06-20,True
4360,11,5,6,5,2024-06-12,96,113.56,2024-06-21,2024-06-21,True
4361,31,4,4,1,2024-06-12,39,374.97,2024-06-18,2024-06-18,True
4362,32,1,10,4,2024-06-12,18,269.08,2024-06-16,2024-06-16,True
4363,37,1,3,2,2024-06-12,94,410.3,2024-06-18,2024-06-23,False
4364,17,5,10,4,2024-06-13,110,420.86,2024-06-23,2024-06-23,True
4365,21,2,1,7,2024-06-13,137,420.77,2024-06-21,2024-06-21,True
4366,26,3,3,7,2024-06-13,97,479.02,2024-06-22,2024-06-22,True
4367,27,5,8,3,2024-06-13,42,311.16,2024-06-18,2024-06-18,True
4368,33,5,4,3,2024-06-13,152,465.41,2024-06-20,2024-06-20,True
4369,39,1,5,1,2024-06-13,101,152.29,2024-06-18,2024-06-21,False
4370,4,2,3,5,2024-06-14,72,298.14,2024-06-22,2024-06-22,True
4371,6,5,3,10,2024-06-14,142,201.16,2024-06-20,2024-06-20,True
4372,13,5,9,4,2024-06-14,179,432.18,2024-06-18,2024-06-18,True
4373,14,4,2,5,2024-06-14,53,297.39,2024-06-22,2024-06-22,True
4374,22,4,10,6,2024-06-14,158,298.17,2024-06-23,2024-06-23,True
4375,40,3,2,6,2024-06-14,21,202.97,2024-06-23,2024-06-23,True
4376,42,3,7,9,2024-06-14,137,120.84,2024-06-21,2024-06-21,True
4377,49,1,1,3,2024-06-14,168,479.91,2024-06-21,2024-06-21,True
4378,5,5,6,3,2024-06-15,164,472.76,2024-06-25,2024-06-25,True
4379,33,1,1,2,2024-06-15,128,281.13,2024-06-23,2024-06-25,False
4380,40,1,5,4,2024-06-15,22,382.91,2024-06-24,2024-06-24,True
4381,43,2,4,3,2024-06-15,55,139.5,2024-06-18,2024-06-18,True
4382,46,5,9,5,2024-06-15,43,307.06,2024-06-20,2024-06-20,True
4383,2,5,9,4,2024-06-16,162,315.27,2024-06-21,2024-06-21,True
4384,12,5,1,3,2024-06-16,37,337.57,2024-06-25,2024-06-25,True
4385,23,5,9,10,2024-06-16,20,363.07,2024-06-25,2024-06-25,True
4386,39,4,6,2,2024-06-16,38,234.81,2024-06-20,2024-06-20,True
4387,44,5,7,2,2024-06-16,46,354.88,2024-06-26,2024-06-26,True
4388,46,3,8,10,2024-06-16,40,249.1,2024-06-19,2024-06-19,True
4389,2,4,6,9,2024-06-17,144,406.35,2024-06-20,2024-06-20,True
4390,11,5,9,6,2024-06-17,135,284.66,2024-06-25,2024-06-25,True
4391,12,1,2,5,2024-06-17,22,264.41,2024-06-21,2024-06-21,True
4392,13,4,7,9,2024-06-17,163,222.71,2024-06-22,2024-06-22,True
4393,46,3,6,7,2024-06-17,189,342.91,2024-06-20,2024-06-20,True
4394,49,3,1,4,2024-06-17,154,273.16,2024-06-27,2024-06-27,True
4395,6,5,4,7,2024-06-18,18,374.25,2024-06-28,2024-06-28,True
4396,10,4,5,9,2024-06-18,63,417.69,2024-06-24,2024-06-24,True
4397,24,2,1,2,2024-06-18,171,427.69,2024-06-25,2024-06-25,True
4398,33,2,3,8,2024-06-18,38,389.63,2024-06-25,2024-06-25,True
4399,35,2,3,5,2024-06-18,102,237.73,2024-06-25,2024-06-25,True
4400,13,5,1,5,2024-06-19,185,455.67,2024-06-24,2024-06-29,False
4401,16,5,10,1,2024-06-19,72,154.75,2024-06-29,2024-06-29,True
4402,25,2,7,3,2024-06-20,33,103.63,2024-06-24,2024-06-24,True
4403,38,3,1,4,2024-06-20,118,198.53,2024-06-27,2024-06-27,True
4404,42,2,3,5,2024-06-20,185,357.97,2024-06-23,2024-06-23,True
4405,45,3,4,2,2024-06-20,134,242.8,2024-06-28,2024-06-28,True
4406,49,4,4,7,2024-06-20,163,219.29,2024-06-26,2024-06-26,True
4407,1,5,7,2,2024-06-21,129,169.74,2024-06-30,2024-06-30,True
4408,5,3,6,10,2024-06-21,49,483.42,2024-06-25,2024-06-25,True
4409,12,3,6,9,2024-06-21,162,130.75,2024-06-27,2024-06-27,True
4410,13,3,7,1,2024-06-21,133,346.88,2024-06-27,2024-06-27,True
4411,29,1,6,7,2024-06-21,128,57.49,2024-07-01,2024-07-01,True
4412,50,5,5,7,2024-06-21,114,90.35,2024-06-29,2024-06-29,True
4413,4,3,9,6,2024-06-22,184,210.69,2024-07-01,2024-07-01,True
4414,16,5,6,2,2024-06-22,23,198.21,2024-06-29,2024-06-29,True
4415,18,3,5,9,2024-06-22,144,425.76,2024-06-27,2024-06-27,True
4416,33,2,6,2,2024-06-22,199,438.22,2024-06-30,2024-06-30,True
4417,36,2,2,3,2024-06-22,122,455.41,2024-06-30,2024-06-30,True
4418,22,5,1,10,2024-06-23,54,146.11,2024-06-27,2024-06-27,True
4419,25,3,10,7,2024-06-23,58,303.1,2024-06-27,2024-06-27,True
4420,40,4,9,3,2024-06-23,110,147.85,2024-07-01,2024-07-01,True
4421,43,2,5,7,2024-06-23,10,100.43,2024-06-28,2024-06-28,True
4422,49,2,3,10,2024-06-23,57,126.27,2024-07-03,2024-07-03,True
4423,2,3,4,10,2024-06-24,32,338.56,2024-07-03,2024-07-03,True
4424,22,1,6,3,2024-06-24,64,478.41,2024-06-29,2024-07-03,False
4425,24,3,3,8,2024-06-24,135,318.57,2024-06-30,2024-06-30,True
4426,31,4,7,5,2024-06-24,100,389.97,2024-07-01,2024-07-01,True
4427,33,4,3,8,2024-06-24,146,312.48,2024-06-29,2024-06-29,True
4428,36,5,7,2,2024-06-24,188,376.27,2024-06-27,2024-06-27,True
4429,42,4,10,8,2024-06-24,168,200.39,2024-07-02,2024-07-02,True
4430,43,5,4,3,2024-06-24,79,273.41,2024-07-01,2024-07-01,True
4431,48,2,4,10,2024-06-24,93,401.58,2024-07-03,2024-07-03,True
4432,4,5,5,1,2024-06-25,51,164.29,2024-07-01,2024-07-01,True
4433,13,3,8,9,2024-06-25,36,254.53,2024-07-05,2024-07-05,True
4434,31,4,3,2,2024-06-25,124,117.35,2024-07-01,2024-07-01,True
4435,40,4,3,8,2024-06-25,90,417.09,2024-06-28,2024-06-28,True
4436,41,1,8,6,2024-06-25,103,55.61,2024-07-04,2024-07-04,True
4437,48,2,6,9,2024-06-25,136,392.52,2024-06-29,2024-06-29,True
4438,33,4,8,10,2024-06-26,114,389.21,2024-07-04,2024-07-05,False
4439,35,4,8,1,2024-06-26,18,497.91,2024-07-05,2024-07-05,True
4440,50,5,8,1,2024-06-26,44,135.82,2024-07-02,2024-07-02,True
4441,6,5,2,10,2024-06-27,167,358.15,2024-07-05,2024-07-05,True
4442,38,3,8,2,2024-06-27,128,157.09,2024-07-06,2024-07-06,True
4443,50,3,2,4,2024-06-27,151,364.73,2024-07-05,2024-07-05,True
4444,17,1,10,2,2024-06-28,54,276.2,2024-07-04,2024-07-04,True
4445,3,2,10,3,2024-06-29,18,175.17,2024-07-02,2024-07-02,True
4446,9,1,9,10,2024-06-29,33,203.8,2024-07-08,2024-07-08,True
4447,23,5,3,9,2024-06-29,32,424.07,2024-07-02,2024-07-02,True
4448,5,5,1,8,2024-06-30,94,115.96,2024-07-06,2024-07-06,True
4449,28,1,3,1,2024-06-30,12,163.18,2024-07-08,2024-07-08,True
4450,30,1,3,9,2024-06-30,97,204.09,2024-07-06,2024-07-06,True
4451,35,5,5,1,2024-06-30,95,395.53,2024-07-10,2024-07-10,True
4452,5,2,7,5,2024-07-01,182,314.48,2024-07-11,2024-07-11,True
4453,21,4,5,7,2024-07-01,136,90.5,2024-07-10,2024-07-10,True
4454,22,1,3,5,2024-07-01,134,109.9,2024-07-08,2024-07-08,True
4455,25,2,8,9,2024-07-01,160,119.29,2024-07-10,2024-07-10,True
4456,43,3,10,6,2024-07-01,169,410.74,2024-07-06,2024-07-06,True
4457,45,4,7,6,2024-07-01,184,219.38,2024-07-07,2024-07-07,True
4458,49,5,10,5,2024-07-01,200,301.39,2024-07-08,2024-07-08,True
4459,5,5,8,10,2024-07-02,194,186.59,2024-07-06,2024-07-06,True
4460,21,2,8,7,2024-07-02,165,168.09,2024-07-11,2024-07-11,True
4461,28,3,3,2,2024-07-02,64,447.05,2024-07-11,2024-07-11,True
4462,38,3,8,7,2024-07-02,101,431.26,2024-07-11,2024-07-11,True
4463,50,2,8,2,2024-07-02,186,232.74,2024-07-07,2024-07-07,True
4464,14,1,6,7,2024-07-03,173,316.87,2024-07-07,2024-07-09,False
4465,16,3,8,1,2024-07-03,143,451.75,2024-07-13,2024-07-13,True
4466,18,3,8,5,2024-07-03,140,420.17,2024-07-11,2024-07-11,True
4467,26,5,9,4,2024-07-03,175,375.14,2024-07-09,2024-07-09,True
4468,31,4,8,9,2024-07-03,179,424.23,2024-07-06,2024-07-06,True
4469,48,2,7,4,2024-07-03,185,299.72,2024-07-13,2024-07-13,True
4470,19,3,6,3,2024-07-04,62,370.7,2024-07-14,2024-07-14,True
4471,30,2,5,4,2024-07-04,136,225.6,2024-07-08,2024-07-08,True
4472,50,5,5,3,2024-07-04,12,247.48,2024-07-12,2024-07-12,True
4473,17,4,7,1,2024-07-06,87,352.95,2024-07-16,2024-07-16,True
4474,21,4,8,4,2024-07-06,127,263.78,2024-07-12,2024-07-12,True
4475,24,1,5,9,2024-07-06,80,274.44,2024-07-15,2024-07-15,True
4476,28,5,6,7,2024-07-06,132,418.85,2024-07-11,2024-07-14,False
4477,30,5,6,10,2024-07-06,96,413.54,2024-07-09,2024-07-09,True
4478,41,3,5,2,2024-07-06,52,144.9,2024-07-15,2024-07-15,True
4479,10,5,6,4,2024-07-07,195,111.46,2024-07-14,2024-07-14,True
4480,23,4,9,8,2024-07-07,43,195.16,2024-07-15,2024-07-15,True
4481,31,4,6,1,2024-07-08,141,240.75,2024-07-12,2024-07-12,True
4482,40,5,4,10,2024-07-08,156,441.0,2024-07-12,2024-07-12,True
4483,45,1,7,3,2024-07-08,35,413.98,2024-07-18,2024-07-18,True
4484,7,2,2,7,2024-07-09,42,61.2,2024-07-14,2024-07-14,True
4485,42,2,8,10,2024-07-09,67,415.53,2024-07-16,2024-07-16,True
4486,6,5,6,7,2024-07-10,22,272.64,2024-07-19,2024-07-19,True
4487,14,4,2,10,2024-07-10,157,287.85,2024-07-20,2024-07-24,False
4488,15,1,9,7,2024-07-10,120,188.98,2024-07-17,2024-07-17,True
4489,38,3,10,2,2024-07-10,52,372.17,2024-07-19,2024-07-19,True
4490,47,3,10,1,2024-07-10,182,225.96,2024-07-13,2024-07-15,False
4491,48,1,8,6,2024-07-10,49,366.71,2024-07-16,2024-07-16,True
4492,10,1,5,8,2024-07-11,49,280.28,2024-07-20,2024-07-20,True
4493,42,4,10,7,2024-07-11,26,359.61,2024-07-17,2024-07-17,True
4494,5,2,8,6,2024-07-12,113,471.36,2024-07-15,2024-07-15,True
4495,6,5,3,5,2024-07-12,56,108.1,2024-07-22,2024-07-22,True
4496,8,5,2,4,2024-07-12,196,463.82,2024-07-21,2024-07-23,False
4497,13,2,2,10,2024-07-12,50,74.65,2024-07-22,2024-07-22,True
4498,32,3,8,9,2024-07-12,35,120.28,2024-07-19,2024-07-19,True
4499,33,5,6,1,2024-07-12,170,464.7,2024-07-22,2024-07-22,True
4500,41,5,9,8,2024-07-12,128,479.54,2024-07-21,2024-07-21,True
4501,4,2,6,4,2024-07-13,64,333.37,2024-07-18,2024-07-18,True
4502,15,1,4,8,2024-07-13,51,160.0,2024-07-16,2024-07-16,True
4503,48,1,2,10,2024-07-13,37,238.77,2024-07-19,2024-07-19,True
4504,12,2,2,6,2024-07-14,133,435.18,2024-07-21,2024-07-21,True
4505,15,1,3,1,2024-07-14,23,254.2,2024-07-24,2024-07-24,True
4506,25,1,5,9,2024-07-14,23,368.74,2024-07-18,2024-07-18,True
4507,45,3,4,9,2024-07-14,79,126.61,2024-07-20,2024-07-22,False
4508,46,5,5,9,2024-07-14,65,477.23,2024-07-18,2024-07-18,True
4509,1,2,9,10,2024-07-15,170,98.78,2024-07-19,2024-07-19,True
4510,18,4,7,9,2024-07-15,194,368.51,2024-07-24,2024-07-24,True
4511,19,3,7,8,2024-07-15,111,348.5,2024-07-25,2024-07-25,True
4512,45,2,10,2,2024-07-15,92,335.47,2024-07-24,2024-07-24,True
4513,3,2,9,1,2024-07-16,63,205.42,2024-07-19,2024-07-19,True
4514,9,1,5,4,2024-07-16,91,178.84,2024-07-24,2024-07-24,True
4515,10,2,6,4,2024-07-16,166,291.37,2024-07-19,2024-07-19,True
4516,11,4,6,1,2024-07-16,104,133.89,2024-07-26,2024-07-26,True
4517,25,1,3,1,2024-07-16,13,438.67,2024-07-20,2024-07-20,True
4518,27,2,6,8,2024-07-16,85,186.46,2024-07-23,2024-07-23,True
4519,50,1,6,8,2024-07-16,18,61.81,2024-07-25,2024-07-25,True
4520,19,3,5,9,2024-07-17,176,273.66,2024-07-24,2024-07-24,True
4521,20,3,2,3,2024-07-17,60,421.39,2024-07-23,2024-07-23,True
4522,23,5,5,4,2024-07-17,107,464.57,2024-07-26,2024-07-26,True
4523,30,2,3,10,2024-07-17,172,132.01,2024-07-20,2024-07-20,True
4524,41,5,10,3,2024-07-17,85,68.65,2024-07-24,2024-07-24,True
4525,15,1,5,2,2024-07-18,143,184.73,2024-07-25,2024-07-25,True
4526,21,1,5,1,2024-07-18,64,257.77,2024-07-24,2024-07-24,True
4527,27,4,2,8,2024-07-18,74,111.29,2024-07-26,2024-07-26,True
4528,31,4,7,8,2024-07-18,35,83.78,2024-07-22,2024-07-22,True
4529,32,3,7,2,2024-07-18,79,329.59,2024-07-23,2024-07-23,True
4530,46,3,5,1,2024-07-18,185,450.77,2024-07-22,2024-07-22,True
4531,41,2,2,4,2024-07-19,87,217.65,2024-07-26,2024-07-26,True
4532,43,4,8,2,2024-07-19,197,261.62,2024-07-27,2024-07-27,True
4533,48,4,9,10,2024-07-19,132,292.68,2024-07-28,2024-07-28,True
4534,50,4,5,10,2024-07-19,148,282.17,2024-07-29,2024-07-29,True
4535,3,5,9,1,2024-07-20,42,307.05,2024-07-29,2024-07-29,True
4536,19,4,8,5,2024-07-20,25,51.09,2024-07-28,2024-07-28,True
4537,33,5,1,10,2024-07-20,176,416.15,2024-07-24,2024-07-24,True
4538,35,2,9,1,2024-07-20,75,302.77,2024-07-25,2024-07-25,True
4539,12,2,2,4,2024-07-21,25,490.64,2024-07-26,2024-07-26,True
4540,30,5,1,8,2024-07-21,161,445.17,2024-07-26,2024-07-26,True
4541,41,4,7,8,2024-07-21,55,279.61,2024-07-29,2024-07-29,True
4542,7,2,9,2,2024-07-22,49,195.04,2024-07-28,2024-07-28,True
4543,36,2,8,4,2024-07-22,151,199.56,2024-07-26,2024-07-26,True
4544,1,5,6,1,2024-07-23,32,230.94,2024-07-31,2024-07-31,True
4545,3,2,1,3,2024-07-23,160,377.19,2024-07-29,2024-07-29,True
4546,4,5,5,10,2024-07-23,129,168.85,2024-08-01,2024-08-01,True
4547,6,5,7,6,2024-07-23,135,298.11,2024-07-27,2024-07-27,True
4548,8,3,10,3,2024-07-23,129,255.13,2024-07-28,2024-07-28,True
4549,16,1,10,7,2024-07-23,146,347.06,2024-07-28,2024-07-28,True
4550,17,4,10,4,2024-07-23,53,223.61,2024-07-29,2024-07-29,True
4551,36,1,8,3,2024-07-23,89,179.98,2024-08-01,2024-08-01,True
4552,46,1,2,5,2024-07-23,144,497.78,2024-08-02,2024-08-02,True
4553,48,4,5,6,2024-07-23,20,268.05,2024-07-28,2024-07-28,True
4554,13,3,1,8,2024-07-24,181,164.59,2024-08-03,2024-08-03,True
4555,14,4,3,6,2024-07-24,84,70.91,2024-07-30,2024-07-30,True
4556,23,4,1,3,2024-07-24,131,201.18,2024-07-29,2024-07-29,True
4557,42,3,7,10,2024-07-24,46,405.62,2024-07-30,2024-07-30,True
4558,45,2,4,10,2024-07-24,13,263.0,2024-07-30,2024-07-30,True
4559,50,1,6,10,2024-07-24,81,123.65,2024-08-02,2024-08-02,True
4560,15,1,7,2,2024-07-25,130,123.66,2024-07-31,2024-07-31,True
4561,19,2,6,10,2024-07-25,39,293.21,2024-08-04,2024-08-04,True
4562,23,1,9,7,2024-07-25,187,473.11,2024-08-01,2024-08-01,True
4563,26,5,7,10,2024-07-25,152,336.88,2024-08-03,2024-08-03,True
4564,31,4,1,5,2024-07-25,70,100.88,2024-07-28,2024-07-28,True
4565,37,4,4,2,2024-07-25,152,331.76,2024-08-04,2024-08-04,True
4566,46,5,5,2,2024-07-25,35,61.9,2024-07-28,2024-07-28,True
4567,49,4,8,4,2024-07-25,27,414.95,2024-07-31,2024-07-31,True
4568,2,2,5,2,2024-07-26,31,269.43,2024-08-05,2024-08-05,True
4569,10,2,10,2,2024-07-26,71,58.11,2024-07-30,2024-07-30,True
4570,18,5,10,4,2024-07-26,190,483.28,2024-08-03,2024-08-03,True
4571,22,4,3,8,2024-07-26,100,280.76,2024-08-01,2024-08-01,True
4572,31,4,9,4,2024-07-26,18,265.27,2024-07-29,2024-08-02,False
4573,39,3,7,2,2024-07-26,58,464.46,2024-07-30,2024-07-30,True
4574,45,5,6,5,2024-07-26,191,60.61,2024-08-04,2024-08-05,False
4575,48,4,8,10,2024-07-26,189,257.43,2024-08-04,2024-08-04,True
4576,50,1,5,1,2024-07-26,117,418.13,2024-07-30,2024-07-30,True
4577,17,1,5,6,2024-07-27,29,180.72,2024-08-04,2024-08-08,False
4578,22,3,7,10,2024-07-27,172,355.1,2024-07-30,2024-07-30,True
4579,31,4,2,4,2024-07-27,35,378.46,2024-08-03,2024-08-03,True
4580,34,1,10,6,2024-07-27,99,217.65,2024-08-03,2024-08-03,True
4581,50,2,8,6,2024-07-27,62,426.72,2024-08-01,2024-08-01,True
4582,11,4,2,5,2024-07-28,48,412.95,2024-08-07,2024-08-07,True
4583,44,1,6,4,2024-07-28,144,127.09,2024-08-01,2024-08-01,True
4584,50,3,7,3,2024-07-28,125,141.91,2024-08-05,2024-08-05,True
4585,25,2,4,6,2024-07-29,50,390.33,2024-08-07,2024-08-07,True
4586,36,5,8,3,2024-07-29,48,176.24,2024-08-05,2024-08-05,True
4587,37,5,7,10,2024-07-29,32,381.55,2024-08-05,2024-08-05,True
4588,45,5,1,6,2024-07-29,177,93.0,2024-08-06,2024-08-06,True
4589,46,4,7,4,2024-07-29,189,376.83,2024-08-03,2024-08-03,True
4590,50,2,9,8,2024-07-29,61,212.5,2024-08-06,2024-08-06,True
4591,1,3,10,7,2024-07-30,164,243.51,2024-08-08,2024-08-08,True
